# x psi2_state_0 psi2_state_1 psi2_state_2 psi2_state_3 psi2_state_4 psi2_state_5 psi2_state_6 psi2_state_7 psi2_state_8 psi2_state_9 psi2_state_10 psi2_state_11 psi2_state_12 psi2_state_13 psi2_state_14 psi2_state_15 psi2_state_16
-2.155225789999999988e-02 4.653628209516623241e-33 1.266783319894586819e-32 1.055002583880412969e-31 1.655826410931773324e-31 8.521445695449830791e-32 2.447317454253002327e-32 5.753354527206837145e-30 1.790612222359565608e-29 3.902174572419291958e-32 1.142377615030337344e-30 7.596327974710082563e-31 4.261857621425802944e-31 1.418169778865316099e-30 4.931019850447779924e-32 2.120871011367731662e-31 1.834813388855223085e-31 2.184653938164272201e-31
-2.098509319999999900e-02 4.634168330939614935e-32 3.186038012766059003e-35 2.349155144169405120e-30 1.471872477584418179e-30 5.803111711478412665e-32 1.153117195398753067e-31 3.372916301217911365e-31 2.617102931294052375e-30 1.786882663482006700e-32 3.178839950097657936e-32 2.946814574628537223e-31 1.051907071193711157e-31 4.404434296033833206e-33 6.269059301947781248e-32 5.193106863361251086e-33 1.304345436143045551e-33 7.010349650834712574e-32
-2.041792859999999946e-02 1.198444009782168637e-30 1.687147288856316237e-33 1.347137602790018357e-31 1.494627811891327560e-31 1.143812203380362717e-31 1.888966511799246345e-31 1.755401508045066362e-31 4.146027546916212853e-32 7.465110051430156078e-33 1.814666561713400215e-32 1.487517446905332297e-32 7.434350882676821687e-31 8.372697215984569477e-32 1.050581650953836028e-33 1.497261443868129332e-34 5.357279042377297543e-32 3.162448313060593735e-32
-1.985076389999999857e-02 2.351152815353109317e-30 2.489094205475133097e-31 8.132192220133904093e-30 1.027046171339791949e-30 2.476448178755606590e-30 1.531571627649143276e-30 8.313376989347832044e-32 1.214306610238312746e-31 1.251749818307633365e-32 4.347851092256627138e-32 6.867903737680659178e-31 1.340596070873531465e-30 1.031892617409577819e-30 1.683560353780771385e-30 1.109041834590854051e-32 5.243657452992809030e-34 5.596158030252227064e-32
-1.928359920000000116e-02 1.956715384382600172e-30 2.823555241703332646e-33 7.978033481077535652e-31 1.566511694754612600e-30 1.256285920095059410e-32 2.106155007176737170e-30 3.958555498977727463e-31 1.482249240222792389e-31 1.724321338840005854e-31 2.761946276478429368e-32 7.083112965693519439e-34 3.599833037061577197e-33 2.811485944499219125e-31 2.144742332253962288e-31 1.235215868645192810e-32 2.097649158281363302e-32 6.260746527600527555e-32
-1.871643450000000028e-02 5.654913120900059550e-31 1.267316969035274095e-36 8.117151464035547223e-33 4.763463242357877434e-38 3.797942066197105222e-31 2.147996974053453443e-31 4.663885208126831851e-31 2.900723426448647730e-32 1.085853804288696459e-34 2.587459996019069705e-31 8.271329306744404964e-33 7.919482427977743930e-32 9.122905032433827238e-34 8.735300758253361770e-33 9.811570220724560859e-31 6.517731374705991430e-32 3.113186474386597290e-33
-1.814926979999999940e-02 3.250135571992120769e-32 2.235111085280546435e-34 1.448410827944042098e-31 4.949799817006394770e-32 1.001200475666350308e-32 6.337131972852829680e-32 1.920162049534785745e-31 1.203741583191981876e-32 1.630942876946949819e-31 9.924246966620392309e-33 1.657145588508232844e-34 2.172798592096820898e-32 7.532213685060888995e-32 1.297218495935761319e-32 5.977217393811973542e-31 2.360212250096530785e-30 2.444156552055327369e-32
-1.758210509999999852e-02 1.404483194065517603e-33 3.694408280371368697e-32 3.465969447894311866e-31 6.443464063518428299e-32 4.350278909924558924e-31 1.870593966526133558e-32 6.509988343454464677e-34 3.959189592301623415e-30 2.233746038762213190e-29 1.534121798704872565e-29 7.997522315214460405e-31 4.006745760375123094e-33 3.446408904515813331e-31 2.273188229530132067e-34 4.942453105376407323e-31 4.744640297336607280e-32 1.825241577435096440e-30
-1.701494049999999897e-02 4.405131436082454660e-32 1.961606934053311663e-33 1.019868494672984303e-32 1.933889572241591610e-32 3.279509654827994616e-32 3.758439181302501344e-33 5.266145923926118836e-32 1.007518009061679538e-30 2.223542674090958928e-31 3.261433150705516283e-34 2.850719801254149912e-34 8.916052369116811501e-33 1.974166232888057061e-32 1.473621514372094501e-32 1.034902287847208489e-32 1.230631027335180824e-31 1.451882923431253676e-31
-1.644777580000000156e-02 3.576441776550985129e-33 2.557459377955341270e-34 1.528596709763802261e-32 1.136058759933507376e-32 1.099966558523042213e-31 2.559036009811089604e-32 8.398004795816509172e-32 7.450747573148696983e-32 1.599623156693178873e-32 6.112996113390174255e-36 6.673958039188588202e-33 1.375754430728786959e-32 1.426309195707570545e-32 1.739281249996369836e-32 5.264585398413439977e-32 1.000610334357798684e-32 9.809681686632400059e-33
-1.588061110000000067e-02 4.364509944477000578e-36 8.557546812991380376e-34 4.550054910625534456e-34 2.081695291879550904e-33 2.652374947340184806e-34 1.946937038343196945e-34 3.087232148313392462e-33 1.137758509450501826e-33 3.215314871236084477e-34 5.253854061231069449e-35 8.135608960780141392e-35 1.495690594300550856e-35 1.695957047617988993e-33 3.319446149947235798e-33 3.294171856647335332e-33 1.766506531176420449e-34 6.349353570535628059e-34
-1.531344639999999979e-02 2.770909037261062003e-33 2.685255411037575970e-32 2.613105514640668007e-33 1.223751938874501769e-31 2.034279088226466087e-33 2.421417169012784344e-32 4.743395816951915930e-33 1.997994351656498581e-33 9.212978669527164870e-34 2.391434420010219511e-32 3.591860049273878458e-33 8.074556307663897440e-33 7.726865151253168095e-34 8.405097912929584404e-34 3.530649624879554436e-33 1.021173137765071883e-33 2.127802988319989955e-37
-1.474628170000000064e-02 3.826169253550732649e-32 9.315407839392860264e-33 2.379504350207153047e-32 7.298432114901852494e-33 6.168718110814330327e-33 5.688203054213662444e-32 2.513037175977701532e-32 2.677724381492512271e-33 3.395674450628649152e-33 3.064217242285685905e-33 5.958451411249536657e-33 8.964591541138665518e-33 1.029595666189240122e-32 2.192621455716043349e-32 1.288822571461954921e-33 4.859315480219590563e-32 1.698538088940988073e-34
-1.417911699999999976e-02 3.451138044677538154e-32 6.015559165996275047e-32 1.739390921975897635e-32 3.730705507809444527e-32 3.758608425119758483e-31 1.782722782118266590e-31 5.144503685642039943e-36 7.255488756529258918e-34 4.734795914638449505e-32 1.214542184245741633e-31 5.700544104104701540e-32 1.075804745180310483e-31 3.376302178163376054e-32 7.329189080921106587e-32 9.755399660278808558e-32 1.091913470472283191e-32 3.016445412707301614e-35
-1.361195240000000022e-02 1.147466620295521234e-31 7.370040416388713302e-33 3.417047271258028900e-32 2.241056402183700802e-32 2.292136356308171683e-32 4.311055885923496250e-33 7.571545784856647276e-32 4.604505261103305061e-33 2.838833300705032721e-32 1.044757938124163777e-31 1.271881897037987935e-33 1.423364531805166955e-35 9.248975857385890084e-33 5.154034237533053157e-33 3.330535024429240678e-33 5.264425109269649329e-33 1.874125787419853439e-33
-1.304478769999999933e-02 8.163173275389899643e-32 1.020021414254479783e-32 4.548240331468822788e-38 5.809895959782476434e-33 1.254446081223368401e-33 7.015631895651958604e-34 5.232911053961140012e-33 1.747822191475676882e-35 2.906510694387282503e-31 1.872698902373914801e-32 4.954244348393223926e-33 7.546712423859655818e-33 3.043827598083659598e-33 7.456104225238874196e-33 1.159961277512433760e-32 9.074524265673058866e-34 9.344548116961285866e-34
-1.247762300000000019e-02 2.288928570940911290e-34 4.238161785800851551e-33 2.013577652947089654e-34 2.981186900490348924e-33 3.183896520087271411e-32 5.774671555852546331e-35 3.201792110816378954e-32 2.705675936574586223e-33 1.088590744906067420e-31 1.314417860534572151e-32 4.043420508795073183e-33 1.477007055339322658e-32 4.967352960143093161e-33 1.093954660836884448e-32 3.881431705455602526e-33 1.264903896074917643e-32 1.677969523976442175e-33
-1.191045829999999930e-02 1.674664854369930745e-36 3.467377076840929280e-34 1.903820081637958767e-34 3.253658888448738463e-34 3.504878928913911531e-33 4.860943737485834771e-34 7.182651646667566894e-34 3.494578474085961653e-34 1.368216346927552205e-33 1.409537113768660702e-32 3.678064139227600532e-34 9.666672015546397928e-34 6.508211702648426192e-36 2.196234820417105091e-35 5.309635043076754278e-35 8.022619270757054836e-34 1.791630843066742192e-34
-1.134329360000000016e-02 9.159076234066614414e-35 3.188304285150637028e-33 4.834947770723129661e-33 7.119433474653258077e-33 1.482174249739933898e-32 1.181642409702477520e-33 9.205337237470105581e-33 1.340684292080556236e-36 1.650855324030359027e-33 9.910272420214398662e-32 1.978025235240325754e-33 4.303327829402302109e-33 3.097014081959858251e-33 4.944565227867108394e-33 1.947359724840564434e-33 2.416140066545562960e-33 5.283941460020795106e-34
-1.077612900000000061e-02 3.602877785945996670e-35 1.270127976464111512e-33 4.226892341571197289e-33 5.960705063602661774e-33 5.725449631527926709e-35 2.157223544372613303e-35 3.131535160720491124e-33 2.848599277396994928e-34 2.921755567567048682e-32 4.237028175720006677e-32 6.302961974712810293e-36 2.010884088310447019e-37 2.153232799198706257e-33 3.022309889333769756e-33 2.900850028796517701e-33 6.847855336109122118e-34 1.358283000724265549e-35
-1.020896429999999973e-02 5.355715078105865042e-37 4.644473245800260006e-35 2.271197421812629782e-36 2.962528470533497094e-36 7.307281535998273246e-35 5.060993030713570465e-35 2.742746777637483472e-33 4.325646127384605231e-34 5.257689306551683503e-33 4.626221690260543815e-33 4.929692419505393200e-34 9.077559755194464409e-34 1.600591023093439715e-34 1.420940431549231462e-34 6.221550530458047752e-35 1.156285335454827348e-34 1.468950158160141942e-34
-9.641799600000000581e-03 1.010104593486351057e-35 3.719594444413024180e-34 1.124595994256500166e-34 1.578176865397588660e-34 2.603462132539887386e-32 1.682555840749352074e-32 2.812649846786572541e-33 3.834179313157351257e-34 4.013888211092007609e-33 3.277136990821953357e-33 1.665699089404752621e-34 3.902024124846591828e-34 7.479742914476584797e-35 1.052030968796083151e-34 1.553229568797660276e-34 1.177964931015802442e-34 6.561482634635917234e-35
-9.074634899999999699e-03 6.476092416323056791e-39 2.418057285428101107e-38 4.244226871475233040e-34 5.933317340508782288e-34 1.274663876377109048e-33 8.105883069524681715e-34 4.567720759762084598e-34 5.383645237847192849e-35 3.074377296929693063e-37 5.000629798296072721e-36 1.262456553214642032e-34 3.783632505839295521e-34 1.237807325567321837e-34 2.283111037694687437e-34 7.465034781671369088e-35 3.799217032210640408e-35 1.129003590483499107e-35
-8.507470200000000551e-03 3.451392485002044875e-37 1.366668733846073954e-35 7.021435570415597475e-33 9.827295855244844398e-33 4.898859812810718728e-33 3.150942385480528182e-33 2.519616540402934926e-33 3.618915782599388704e-34 5.532734715719805203e-33 4.562827689017905631e-33 6.384454720233567075e-34 1.648519962411288379e-33 1.908789994853722371e-33 2.897132124783303288e-33 2.800214438608089887e-33 1.957357622649697826e-33 2.090250504403520304e-34
-7.940305499999999669e-03 2.349052702944584766e-36 1.501886813833245912e-34 4.443686188877995265e-33 6.204343624261968986e-33 5.283041946154513273e-33 3.491976164257596310e-33 7.623193576542113035e-33 9.185416225777976303e-34 7.708884371649675864e-33 8.210311997570469913e-33 2.585536551804978177e-33 5.453330549803382127e-33 1.231003692998318575e-33 1.502255989971380107e-33 1.900508852014310436e-34 2.458679986914739677e-34 1.228112885726525566e-34
-7.373140900000000122e-03 4.144322427564146637e-37 1.512951145609048603e-35 1.811995106300796112e-33 2.535070218556650763e-33 4.360500590879563195e-34 3.097228505282926292e-34 4.928928954561363263e-33 8.442697511316702518e-34 2.971169514372741231e-33 3.776308510284905342e-33 6.513851856974556137e-34 1.032134621904777683e-33 7.269824530299631327e-36 4.657043498930909808e-36 1.971957569247791632e-37 2.705662905483794114e-35 6.156397337285391691e-35
-6.805976200000000108e-03 2.730454514910378019e-34 1.043111030959634098e-32 1.286373476819760663e-33 1.802411844492251267e-33 3.865032197205891715e-33 2.521703265095921361e-33 5.479248003283772474e-33 7.059297779790211083e-34 2.797711743790959457e-35 9.750906226862310020e-37 2.826634588285150081e-33 6.465972278368351156e-33 3.544075765123652740e-33 5.098626474000620378e-33 3.542133005793029011e-35 9.780905739463902152e-36 1.526561364938698758e-33
-6.238811500000000093e-03 3.348135246867946906e-34 1.255834098955799960e-32 5.922894596920392908e-34 8.259082083203284593e-34 6.550844694746249110e-33 4.213386465479293967e-33 6.271164743916473140e-33 8.590202048155538312e-34 2.609696162447679651e-35 1.150330419654737655e-35 1.929605839815482636e-37 1.607844533365584798e-37 2.878778898957144932e-34 4.661136379636149781e-34 1.191816476714280410e-33 8.841264776539524796e-34 9.710019153956649880e-34
-5.671646800000000078e-03 2.186815113174602493e-35 8.461352557538853613e-34 4.612042641493387791e-34 6.453806632712050155e-34 1.181769283938750967e-33 7.559816323138417715e-34 2.277226875160407693e-33 3.337598791733350498e-34 1.667706532895642622e-33 1.305551716076035861e-33 1.177641885742143836e-34 2.557590779073030982e-34 9.745721998707709727e-34 1.431296643643471002e-33 2.084159537625412887e-33 1.433242266355768852e-33 2.201515835498147383e-34
-5.104482100000000064e-03 3.294765823848822260e-34 1.308123017044048837e-32 5.787890554851916410e-33 8.108074109526488759e-33 1.747461378041199847e-33 1.119201620007382631e-33 2.570703667086958695e-33 3.976013088921827986e-34 3.213177049559680608e-33 2.542716805587864072e-33 6.768376937913451560e-34 1.419918038197410160e-33 1.040990002082825427e-32 1.535716329317555315e-32 1.002974117948734215e-32 6.901469770357737556e-33 7.117599189966821199e-34
-4.537317499999999650e-03 1.544774362302128948e-35 6.143430820197621896e-34 6.525813437043239206e-34 9.143116404232168917e-34 4.375508402532615672e-34 2.685393044373671803e-34 3.263150514725954407e-33 5.122953753881813752e-34 1.588484888591317544e-33 1.781828353046499734e-33 8.905180895310410302e-35 3.129934211729769780e-34 3.426453214908052568e-34 4.156783506414845677e-34 7.623353530018907923e-34 4.501498510308372139e-34 3.632761597106847672e-34
-3.970152799999999635e-03 7.065559516628922009e-35 2.597986464012880334e-33 6.024034032962879815e-34 8.403982165607358999e-34 2.870161230135682204e-33 1.883155340873611627e-33 5.964715165208817413e-34 9.011048720819796109e-35 8.926323629224142951e-34 5.372288834266544477e-34 9.729195985939724032e-34 2.448362898785288923e-33 3.515561685047379033e-34 5.294994246437236253e-34 4.887183280862315955e-34 3.791360967924700632e-34 7.680774849127870281e-34
-3.402988100000000054e-03 4.443586603595626122e-35 1.628113619164087157e-33 3.649990296173837648e-33 5.103004292663177488e-33 4.168639412230874603e-33 2.708812239732003547e-33 4.407969928253116549e-34 5.450218049102009665e-35 4.084604684801432344e-33 3.204204550355709498e-33 2.023439423410576714e-33 4.917098060881680629e-33 8.452507443413021385e-35 1.111729470548500683e-34 3.961478579653612173e-35 2.036439718745252741e-35 1.637625743803811670e-33
-2.835823400000000039e-03 9.272599967220117008e-36 3.456649063973465284e-34 3.302199220360626179e-34 4.618412199557004448e-34 7.227100808198060713e-34 4.558886954917257649e-34 1.314659546037964219e-34 3.034909016101549618e-35 1.859956400092922338e-36 4.596770992697027895e-36 1.251567321939737525e-34 4.351496659150685787e-34 7.087736354335592283e-35 5.401108816299306183e-35 1.689835583724307846e-33 1.077966793816004561e-33 8.329243006610330046e-34
-2.268658700000000025e-03 7.259356236885564160e-40 4.771125803304520968e-37 1.288143786621012806e-35 1.789344951399626250e-35 3.222571140881378589e-34 2.068339457651197066e-34 7.153926105056902495e-33 1.080325574516713227e-33 3.217222571894645635e-34 2.401857674710550229e-34 4.250807445911850122e-35 1.983959020526669907e-34 2.911393972818611176e-33 5.043748502592583071e-33 4.974016705215864296e-34 2.932653101196842625e-34 4.133391621277159978e-35
-1.701494000000000010e-03 2.865208028985515252e-35 1.052145332901643571e-33 6.487676361341831470e-35 9.156138528721605302e-35 2.188488718216102276e-33 1.344633356314027959e-33 1.830779244976450892e-32 2.916480122176520502e-33 1.042516646740231259e-33 3.176614605877590496e-34 4.152222691088579940e-34 7.373335001835994817e-34 3.496638317183799485e-33 6.730430460283668447e-33 5.745054987028118901e-33 3.473683514529687789e-33 8.013551191431236505e-34
-1.134329400000000029e-03 3.723111450978679179e-37 1.647952599679671442e-35 6.473670706910568771e-35 9.084312186589588062e-35 1.044314696750468449e-33 6.070828658584975010e-34 7.967798968711763796e-34 6.672143004562471949e-35 2.228755703166967259e-33 7.224153036934663166e-34 1.282218941297122550e-33 2.896309402422736572e-33 8.755186420747282330e-35 8.064840748176276700e-35 2.699034562998182319e-33 1.541830747076084668e-33 7.884683002422764570e-34
-5.671647000000000147e-04 1.781603124859013681e-35 6.501510047846159274e-34 1.587388597357488826e-34 2.221058126464733912e-34 3.750325038581508958e-33 2.268300268763461414e-33 6.865213517594954848e-33 1.109556367540204001e-33 1.859003049880750469e-33 3.493918152226639817e-33 6.903636395557379734e-35 2.033928575265304919e-34 5.182250379331827753e-33 7.705846145923789357e-33 1.947330263719946988e-33 1.749411096148805931e-33 4.453212004721240967e-34
0.000000000000000000e+00 2.714587986360737157e-36 1.088226279954409400e-34 5.628505098180819075e-35 7.876275848501051080e-35 1.077211682924832621e-34 6.262383763365072825e-35 3.167833374505407203e-32 4.717024358986048727e-33 3.245191559006586760e-33 2.190948830306232588e-33 1.572881182379693104e-33 3.536526394494158952e-33 3.349623641913617482e-33 6.063434891352424602e-33 5.857952941571800153e-34 3.060023389946403943e-34 4.121810554461011859e-35
5.671647000000000147e-04 1.669775882984227559e-35 6.659390355407637869e-34 1.512315848954300571e-33 2.120347259345010849e-33 2.102536928770014641e-32 1.313360539872406838e-32 4.552761904521285049e-33 8.321283973395106673e-34 3.370241005585082551e-34 1.630438960512339467e-33 2.593754899205863858e-35 1.641754624829992906e-34 1.554972320133008939e-33 1.972831144707239844e-33 2.343642637084562029e-34 3.988623619812014401e-35 1.945024738165204336e-34
1.134329400000000029e-03 6.245390054347021974e-35 2.344705048912974469e-33 1.629377183675192633e-34 2.269393502801992888e-34 5.089460357256108715e-34 2.979341252519081876e-34 2.869540956614000374e-33 3.438734551251229339e-34 1.184886298764090311e-32 8.067494546825534970e-33 3.319266232427919010e-33 7.939158159318831743e-33 1.179004262747355453e-34 1.412922286249353910e-34 1.018151388370306105e-32 6.793074440373756382e-33 1.582756208576818277e-33
1.701494000000000010e-03 5.832286552519489632e-36 2.272482790065054466e-34 1.289092323212322949e-34 1.806372581655271893e-34 1.395087109060662383e-33 8.759017244426689365e-34 2.366414348919129597e-33 3.429679006951331563e-34 1.399591155455832323e-35 1.622965457230767143e-36 1.059702421362782103e-34 2.305721732092239234e-34 3.111436631948447683e-34 4.931196511838458128e-34 4.151148674001341738e-34 2.732946497540617810e-34 1.365682093834350293e-34
2.268658700000000025e-03 1.640679543153747634e-37 1.066942751487142262e-35 5.746941582320634836e-35 8.102120835647002262e-35 7.136704905702357378e-36 2.320813744916376104e-36 7.994137829187225511e-33 1.060762264343994485e-33 1.846696407424108771e-36 4.070077709864571984e-35 4.388228996611621782e-35 1.077482716804271795e-34 2.777171173086173529e-33 4.203746118692949601e-33 1.055694910177663648e-36 7.170839990341709306e-37 1.009861038089081902e-35
2.835823400000000039e-03 1.176456384887906267e-35 4.460576099819659218e-34 2.304855402755675546e-34 3.224430265306306318e-34 2.850693866128369896e-34 1.789975877851019093e-34 7.533494300314722981e-34 1.069004813141328054e-34 4.331747532507077582e-34 4.573916954744106306e-34 3.476722119146978506e-34 8.573345979458952393e-34 2.814411068578894433e-35 5.183474779767795819e-35 9.263913343829859864e-34 6.763380940182468992e-34 1.651717380165533285e-35
3.402988100000000054e-03 3.678501672688324604e-37 2.089784856952964513e-35 4.491270593119794294e-35 6.247256747648171732e-35 3.203669043197274616e-33 2.069249604685350939e-33 2.470032973381642118e-33 3.074560458857779471e-34 2.952951127089694853e-35 1.783240925225787931e-35 9.059930055723620586e-34 1.954700897260115261e-33 4.607691882560444446e-34 5.319074365981051597e-34 6.628687263566529948e-35 2.973406965829175668e-35 8.043992982072838651e-36
3.970152799999999635e-03 7.009534666190186261e-35 2.711074788016010920e-33 1.119298357108152632e-33 1.566407756882858765e-33 2.489646153986736911e-34 1.609429357162979569e-34 1.700681548952930723e-34 3.240099727436415549e-35 2.830396996101641297e-33 2.438890053225509089e-33 4.658206177174049379e-35 1.831144881155963428e-34 2.764034694368691873e-34 3.189613158266778218e-34 1.895158481242335037e-35 2.288709696793889843e-35 2.752041668065892068e-33
4.537317499999999650e-03 1.533064851610356312e-37 6.361271113844522981e-36 1.069167602225505918e-36 1.488751739335684524e-36 3.499387304230368118e-34 2.258241784970196173e-34 2.498506926918051934e-33 3.783758026477264170e-34 5.488246219645558550e-36 6.387998776456397935e-36 2.169375259037663782e-35 1.007913688829109301e-34 1.702161619291533337e-33 2.371000942860488133e-33 1.783834926764252278e-33 1.198620559961540234e-33 3.549117258214929469e-35
5.104482100000000064e-03 6.697718441562202376e-35 2.564095373852838085e-33 6.197162602524438404e-34 8.667021762555899352e-34 7.986059364892358414e-34 5.096334248461271566e-34 1.448935034044265507e-32 2.045670523612177900e-33 1.058405520735370565e-33 8.177418967126874111e-34 1.549534006794146376e-35 4.816033636382707728e-35 7.825302665095793192e-34 1.169857579809941884e-33 4.490774608572428562e-33 3.174754300158306656e-33 7.906455769447785581e-34
5.671646800000000078e-03 2.839826036271077999e-35 9.909629642806687895e-34 7.829156642952214348e-35 1.085013878945022645e-34 4.216536250394297950e-34 2.717164548473058225e-34 2.301476113973721972e-32 3.158961197038720471e-33 1.617499671870075804e-33 1.343053875622512425e-33 7.184474791927202833e-34 1.577605034161256222e-33 1.122777712735989962e-33 1.599916910065877898e-33 4.779570578135573719e-34 3.748283234988975941e-34 2.845424657497911891e-34
6.238811500000000093e-03 5.243993043347233879e-35 1.969252940852708368e-33 2.602105155152955833e-34 3.636371012348214681e-34 1.743272363379540017e-33 1.096020590546829533e-33 6.795650919352547588e-33 8.706852182345401782e-34 3.658821478613967216e-35 1.655367230899938253e-38 4.211388575189740264e-34 8.282346362157064706e-34 1.014088601714084069e-33 1.367599194642434352e-33 1.602142912825311839e-34 1.693046104048679243e-34 1.774362698003293071e-34
6.805976200000000108e-03 4.304386709561932077e-35 1.607275490162395453e-33 3.480401471443046951e-34 4.880336542488694726e-34 5.187740713072735483e-34 3.324891902413905621e-34 2.261457272478366801e-35 2.616346830018796932e-36 1.218105954413789641e-33 9.876201855513977769e-34 3.840814525928441819e-36 1.316914047121709676e-35 1.201230905503003980e-34 1.911263387790472540e-34 1.775847919838119717e-34 1.336918660933591270e-34 8.757970594657395497e-34
7.373140900000000122e-03 3.967128857003007136e-37 8.039926555648471098e-36 5.907100272476600247e-36 8.448924529949231571e-36 8.075913110903021629e-35 5.050176554509389700e-35 6.486809999292227540e-34 9.919751512769142661e-35 8.637512455450067038e-35 4.988722338287656778e-35 2.227751681330517879e-34 6.146069074209699505e-34 2.966852764459954647e-34 4.980824091321442545e-34 9.794018185237687525e-35 5.834025835942747870e-35 4.593594474605745531e-37
7.940305499999999669e-03 3.959960300179826627e-36 2.016913471029194575e-34 5.534540323836988255e-33 7.734620710335613148e-33 3.346244809705690277e-33 2.208694749544121764e-33 1.778900009723487087e-33 1.965304851187776938e-34 7.859064781351130659e-33 7.925139802171559328e-33 1.095522883338055085e-33 2.226716776148532238e-33 2.405299712317329964e-34 2.490805857159767809e-34 4.013200687339965151e-35 7.063629175064662316e-35 8.371827025874439500e-37
8.507470200000000551e-03 1.472180545226615282e-35 5.456424076758600545e-34 1.136783679673502249e-32 1.590548772014307617e-32 4.144040253544546654e-33 2.682400858341935082e-33 4.508098127666917676e-33 6.156622362296448761e-34 1.511846966025375329e-32 1.315293840590536560e-32 2.748429931605188147e-33 6.698652945495985231e-33 5.501195544096850260e-33 8.594303077793942992e-33 5.103578069789688592e-33 3.702513581925308135e-33 2.242525080008934792e-35
9.074634899999999699e-03 2.693317931242717020e-36 1.284949298565858981e-34 1.880996303513048227e-33 2.628326857965892222e-33 4.824287841207460156e-33 3.063428354893711705e-33 2.755067739075459667e-34 2.270272121445209508e-35 9.189660297614870994e-35 8.742013109161333229e-36 1.311612440545593572e-34 4.709871648328810409e-34 1.439548768419710372e-33 2.505927373187056047e-33 3.938121729307369480e-35 8.070231564194642589e-36 3.964872631264518266e-34
9.641799600000000581e-03 1.236762556428588665e-35 4.188942827326399768e-34 3.117821574039244639e-33 4.369054906039519531e-33 2.790206349179440144e-32 1.799209617175904872e-32 1.921908821985999219e-34 2.560412155289379511e-35 2.865527065284780952e-33 2.463339634700782909e-33 1.040191897146809673e-33 2.629773378955341748e-33 5.416692045716130744e-35 9.046907223127178577e-35 8.289924709452646492e-34 5.807033205045759738e-34 7.433236484134897611e-36
1.020896429999999973e-02 1.534457604038605581e-36 1.209101771468292287e-34 4.123288247898269382e-35 5.935044698050374867e-35 8.226121067332135006e-33 5.166259903783126260e-33 4.005595370858490392e-33 6.684480421803453937e-34 1.122304654498311804e-32 1.191430158400596088e-32 9.079039221010435945e-34 1.845514796641441099e-33 9.864622359997779239e-34 1.251377591557603061e-33 1.156634992509028856e-35 9.568221109043231765e-37 4.655554912171294608e-34
1.077612900000000061e-02 4.960126075701546312e-39 8.658824380991403213e-36 1.603044578662038728e-33 2.255873600450687584e-33 1.946175207640969063e-34 1.172168532670922147e-34 1.194433744407970949e-33 3.581066236393313894e-34 5.086463297039664726e-32 2.601830240915741363e-32 9.401202159670148189e-35 1.026596432553174328e-34 3.781524500860111939e-33 5.120532602512060559e-33 1.900674567637112909e-33 1.146572195583211765e-33 1.606500011122381757e-34
1.134329360000000016e-02 1.571862806979336758e-34 6.488700949282468659e-33 4.045968272297996948e-33 5.553733877889322031e-33 6.767248395014395566e-33 3.735042292688274701e-33 5.356908503756879708e-33 2.164954841281572727e-35 2.498892794472390031e-33 8.342270716718307361e-32 9.379561577424290769e-34 1.594317223961487275e-33 1.935086124219286868e-34 4.703157639017217818e-34 3.164616594840562696e-33 3.936733446757203950e-34 1.075163761683005507e-33
1.191045829999999930e-02 4.899601161100034695e-34 2.167748153601142911e-32 6.372000952378704924e-33 5.159145722852696076e-33 1.262169540326140063e-32 5.045479539168910898e-32 1.069025272931222052e-32 1.117717058242038879e-32 6.202474996428263134e-32 2.439027724530239092e-31 6.161649802449923701e-33 9.467624371683342471e-33 2.857467827200252775e-33 6.804950529696812109e-33 4.518722352479039055e-34 1.545468707202550944e-32 1.105016332142174036e-32
1.247762300000000019e-02 1.548160010939728995e-33 4.145466205504692935e-33 9.538938294585577229e-35 1.991042111998128741e-35 1.041467878837002110e-32 2.363302819333290764e-33 1.824737021802353817e-32 9.514478839690017526e-34 7.505019661117470711e-32 2.648884646987162485e-34 9.772767757353729964e-34 4.840441512229012151e-33 5.184155285290872300e-33 1.104165649221325754e-32 9.386685400693282568e-34 7.580915346427824076e-33 3.430266199640277433e-34
1.304478769999999933e-02 1.573649167558029371e-31 2.723808390338837681e-32 3.928210713999252682e-33 4.753585769238984846e-33 3.731628702264830698e-34 5.053901284978372088e-34 1.954619913638398043e-32 2.348288500821108801e-34 4.355918811394451058e-31 3.360340936052564803e-32 6.446516561668033806e-33 9.866888980016221250e-33 2.350708138474664136e-33 6.428381717380635223e-33 1.539896393345119318e-32 3.295250131852348459e-33 1.656157352486629719e-35
1.361195240000000022e-02 3.162448849623729054e-32 3.181230108306321417e-34 1.554427269953681126e-32 1.029812223464689578e-33 2.325890193041811162e-34 1.424577500869001044e-32 3.958076494813146307e-32 2.036250102587179585e-33 3.485782193053244935e-33 1.053703362142827790e-31 1.079879696218838315e-33 8.576712428521433691e-33 7.927891199123369622e-33 6.179831668546442871e-33 4.603235153826337147e-35 6.402473730240703630e-33 8.404853461405053467e-34
1.417911699999999976e-02 9.966514537066412643e-33 2.012913982331697100e-33 3.301571473808857502e-34 1.302177537856887739e-33 1.822931699711414405e-32 1.940701773255269450e-33 3.457371430321118898e-33 3.539670327231232608e-34 7.008985301193380949e-33 7.438711931181470652e-35 1.171864570359421085e-33 1.349768503186356789e-33 1.436936325363145882e-34 8.521006551037381128e-34 4.118330843348168830e-33 4.136783441216389337e-34 4.830231028825701005e-35
